user_id,session_count,any_booking_rate,any_booking_sum,flight_booking_rate,hotel_booking_rate,bundle_booking_rate,cancellation_rate,cancellation_sum,browse_only_rate,completed_booking_rate,flight_discount_rate,hotel_discount_rate,avg_flight_discount_amt,avg_hotel_discount_amt,avg_base_fare_usd,avg_hotel_per_room_usd,avg_discount_savings_pct,avg_total_discount_dollars,return_flight_rate,avg_trip_duration_days,avg_seats,avg_rooms,avg_checked_bags,avg_nights,solo_rate,international_rate,avg_page_clicks,sum_page_clicks,avg_session_duration_min,avg_lead_time_days,avg_session_spend,total_spend,completed_flight_count,completed_hotel_count,avg_flight_discount_completed,avg_hotel_discount_completed,avg_fare_completed,avg_hotel_rate_completed,avg_nights_completed,distinct_airlines,gender,married,has_children,home_country,home_city,home_airport,home_airport_lat,home_airport_lon,user_age,tenure_days,recency_days,is_bundle_dominant,engagement_score,engagement_q,discount_q,flyer_type,final_segment,final_segment_description,final_segment_headline_perks
525716,8,0.5,4,0.375,0.5,0.375,0.0,0,0.5,0.5,0.375,0.125,0.0625,0.0125,339.17,140.0,0.026091204028548746,16.475250000000003,1.0,5.0,1.0,1.0,1.0,6.25,1.0,0.3333333333333333,15.125,121,1.88125,9.023148148148147,1213.8775,4855.51,3,4,0.16666666666666666,0.1,339.17,140.0,6.25,3,f,True,False,usa,oklahoma city,tik,35.415,-97.386,54.68856947296372,198,43,False,28.453906250000003,Q2,Q4 (high),Domestic,0,Engaged mainstream bookers,Loyalty/points programme + bundle free-night + free checked bag
525722,9,0.5555555555555556,5,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.0,0,0.4444444444444444,0.5555555555555556,0.3333333333333333,0.2222222222222222,0.03888888888888889,0.01666666666666667,302.848,219.75,0.017919973725983907,3.6375555555555557,1.0,2.6,1.2,1.0,0.2,2.0,0.8,0.0,20.444444444444443,184,2.5370370370370368,9.794444444444444,610.848,3054.24,5,4,0.11666666666666665,0.07500000000000001,302.848,219.75,2.0,4,f,False,False,usa,phoenix,luf,33.535,-112.383,49.880903490759756,198,12,False,51.868312757201636,Q4 (high),Q4 (high),Domestic,0,Engaged mainstream bookers,Loyalty/points programme + bundle free-night + free checked bag
525734,8,0.25,2,0.125,0.25,0.125,0.0,0,0.75,0.25,0.0,0.125,0.0,0.01875,231.85,176.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,4.5,1.0,0.0,15.25,122,1.8916666666666666,6.699305555555555,915.925,1831.85,1,2,,0.15,231.85,176.0,4.5,1,f,False,True,usa,houston,hou,29.645,-95.279,34.31622176591376,198,75,False,28.847916666666666,Q2,Q1 (low),Domestic,1,Light / occasional mainstream bookers,Time-limited comeback discount + low-cost sweetener (meal/bag)
525761,9,0.1111111111111111,1,0.0,0.1111111111111111,0.0,0.0,0,0.8888888888888888,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.005555555555555556,0.05555555555555555,,129.0,0.14999999999999997,10.749999999999998,,,,1.0,,5.0,1.0,,6.444444444444445,58,0.7925925925925926,,645.0,645.0,0,1,0.05,0.125,,129.0,5.0,0,f,False,False,usa,los angeles,lax,33.942,-118.408,23.32375085557837,198,33,False,5.1078189300411525,Q1 (low),Q1 (low),No flights booked,4,International long-stay hotel users,Bundle free-night to win the flight leg + long-stay rewards
525769,8,0.75,6,0.625,0.625,0.5,0.0,0,0.25,0.75,0.125,0.0,0.00625,0.0,266.356,228.0,0.0,0.0,1.0,4.4,1.0,1.0,0.6,5.8,1.0,0.4,28.25,226,3.4916666666666667,6.449305555555556,1254.2966666666669,7525.780000000001,5,5,0.05,,266.356,228.0,5.8,5,f,False,False,usa,charlotte,clt,35.214,-80.943,35.94250513347023,198,12,True,98.63958333333333,Q4 (high),Q2,Domestic,0,Engaged mainstream bookers,Loyalty/points programme + bundle free-night + free checked bag
525789,9,0.4444444444444444,4,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.0,0,0.5555555555555556,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.022222222222222223,0.03888888888888889,447.58,142.75,0.03427784723880702,10.844444444444445,1.0,3.6666666666666665,1.0,1.25,0.3333333333333333,4.0,0.75,0.0,16.88888888888889,152,2.0611111111111113,7.3493055555555555,965.185,3860.74,3,4,0.2,0.175,447.58,142.75,4.0,3,f,True,False,usa,birmingham,bhm,33.563,-86.753,59.67419575633128,198,81,False,34.80987654320988,Q3,Q1 (low),Domestic,0,Engaged mainstream bookers,Loyalty/points programme + bundle free-night + free checked bag
525804,9,0.3333333333333333,3,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0,0,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.0,0.03333333333333333,0.0,455.01,112.66666666666667,0.0,0.0,1.0,2.0,1.0,1.6666666666666667,0.0,3.0,0.6666666666666666,0.0,19.11111111111111,172,2.3685185185185187,9.704166666666667,1113.67,3341.01,1,3,0.15,,455.01,112.66666666666667,3.0,1,f,False,True,usa,new york,lga,40.777,-73.872,48.36413415468857,198,8,False,45.26502057613169,Q3,Q3,Domestic,1,Light / occasional mainstream bookers,Time-limited comeback discount + low-cost sweetener (meal/bag)
525806,8,0.25,2,0.25,0.125,0.125,0.0,0,0.75,0.25,0.0,0.25,0.0,0.03125,208.695,214.0,0.0,0.0,1.0,6.0,1.0,1.0,0.5,9.0,1.0,0.0,16.375,131,2.025,6.684027777777778,1171.6950000000002,2343.3900000000003,2,1,,0.125,208.695,214.0,9.0,1,f,False,True,usa,lincoln,lnk,40.851,-96.759,37.78781656399726,198,84,False,33.159375,Q3,Q1 (low),Domestic,1,Light / occasional mainstream bookers,Time-limited comeback discount + low-cost sweetener (meal/bag)
525824,9,0.2222222222222222,2,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0,0.7777777777777778,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.022222222222222223,0.011111111111111112,690.8399999999999,269.0,0.1,7.318222222222222,1.0,6.0,1.5,2.0,1.0,9.0,0.5,0.0,13.333333333333334,120,1.6685185185185185,6.274652777777778,3111.8399999999997,6223.679999999999,2,1,0.2,0.1,690.8399999999999,269.0,9.0,2,f,True,False,usa,detroit,yip,42.238,-83.53,38.4476386036961,198,86,False,22.246913580246915,Q2,Q1 (low),Domestic,0,Engaged mainstream bookers,Loyalty/points programme + bundle free-night + free checked bag
525842,8,0.375,3,0.25,0.375,0.25,0.0,0,0.625,0.375,0.125,0.0,0.01875,0.0,95.11500000000001,212.33333333333334,0.0,0.0,0.5,3.0,1.0,1.0,1.0,4.333333333333333,1.0,0.0,15.0,120,1.8645833333333335,5.397916666666667,833.0766666666667,2499.23,2,3,0.15,,95.11500000000001,212.33333333333334,4.333333333333333,2,f,True,False,usa,jacksonville,lrf,34.918,-92.146,41.256673511293634,198,34,False,27.968750000000004,Q2,Q2,Domestic,1,Light / occasional mainstream bookers,Time-limited comeback discount + low-cost sweetener (meal/bag)
525844,8,0.625,5,0.625,0.625,0.625,0.125,1,0.375,0.5,0.5,0.125,0.0625,0.0125,288.848,221.8,0.03045379264657171,28.73125,0.8,4.25,1.0,1.0,0.6,3.4,1.0,0.0,59.875,479,19.29375,5.356178240740741,965.448,4827.24,4,4,0.13333333333333333,,262.435,221.5,3.0,4,m,False,False,usa,fort worth,ftw,32.82,-97.362,34.95687885010267,198,106,True,1155.21328125,Q4 (high),Q4 (high),Domestic,5,High-engagement budget deal-hunters,Members-only discounts/flash deals + bundle + accelerated points
525848,9,0.1111111111111111,1,0.0,0.1111111111111111,0.0,0.0,0,0.8888888888888888,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.05555555555555555,0.022222222222222223,,93.0,0.0,0.0,,,,2.0,,9.0,0.0,,10.11111111111111,91,1.2351851851851852,,1674.0,1674.0,0,1,0.16666666666666666,0.2,,93.0,9.0,0,f,True,True,usa,new york,lga,40.777,-73.872,58.13552361396304,198,82,False,12.489094650205761,Q1 (low),Q4 (high),No flights booked,4,International long-stay hotel users,Bundle free-night to win the flight leg + long-stay rewards
525864,9,0.2222222222222222,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0,0.7777777777777778,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.011111111111111112,0.027777777777777776,424.475,189.5,0.0,0.0,1.0,2.0,1.5,1.5,0.5,1.0,0.5,0.5,14.666666666666666,132,1.8203703703703704,8.070833333333333,659.475,1318.95,2,2,0.1,0.25,424.475,189.5,1.0,2,f,True,True,usa,minneapolis,msp,44.88,-93.217,42.01505817932922,198,20,False,26.698765432098764,Q2,Q1 (low),International (>50%),1,Light / occasional mainstream bookers,Time-limited comeback discount + low-cost sweetener (meal/bag)
525879,8,0.5,4,0.5,0.5,0.5,0.0,0,0.5,0.5,0.125,0.0,0.00625,0.0,163.0525,224.5,0.0,0.0,0.75,4.333333333333333,1.0,1.0,1.0,4.25,1.0,0.25,15.0,120,1.875,8.876041666666666,1076.5525,4306.21,4,4,0.05,,163.0525,224.5,4.25,3,f,False,True,usa,new york,lga,40.777,-73.872,38.209445585215605,198,28,True,28.125,Q2,Q2,Domestic,0,Engaged mainstream bookers,Loyalty/points programme + bundle free-night + free checked bag
525920,7,0.5714285714285714,4,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.0,0,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.0,0.0071428571428571435,0.0,618.6,136.66666666666666,0.0,0.0,1.0,2.0,2.5,2.3333333333333335,1.5,4.333333333333333,0.5,0.5,15.142857142857142,106,1.888095238095238,8.169444444444444,1283.3,5133.2,2,3,0.05,,618.6,136.66666666666666,4.333333333333333,2,m,False,False,usa,madison,msn,43.14,-89.337,42.95140314852841,198,63,False,28.591156462585033,Q2,Q3,International (>50%),0,Engaged mainstream bookers,Loyalty/points programme + bundle free-night + free checked bag
525975,7,0.42857142857142855,3,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.0,0,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.014285714285714287,0.02142857142857143,328.74333333333334,167.33333333333334,0.043292043808761914,10.851285714285714,1.0,3.0,1.0,1.0,0.6666666666666666,2.3333333333333335,1.0,0.6666666666666666,17.571428571428573,123,2.1928571428571426,8.33425925925926,774.0766666666667,2322.23,3,3,0.1,0.15,328.74333333333334,167.33333333333334,2.3333333333333335,3,f,True,False,usa,austin,aus,30.194,-97.67,42.417522245037645,198,30,False,38.53163265306122,Q3,Q3,International (>50%),0,Engaged mainstream bookers,Loyalty/points programme + bundle free-night + free checked bag
525996,9,0.6666666666666666,6,0.4444444444444444,0.6666666666666666,0.4444444444444444,0.0,0,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.1111111111111111,0.03888888888888889,0.005555555555555556,291.81,198.33333333333334,0.008333333333333335,3.683333333333334,1.0,4.0,1.0,1.0,0.5,3.6666666666666665,1.0,0.25,20.555555555555557,185,2.55,8.774652777777778,947.04,5682.24,4,6,0.0875,0.05,291.81,198.33333333333334,3.6666666666666665,3,m,False,False,usa,winston-salem,int,36.134,-80.222,45.08966461327858,198,40,False,52.416666666666664,Q4 (high),Q4 (high),Domestic,0,Engaged mainstream bookers,Loyalty/points programme + bundle free-night + free checked bag
526032,8,0.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.125,0.0,0.00625,,,,0.0,,,,,,,,,7.375,59,0.9104166666666667,,,0.0,0,0,,0.05,,,,0,f,False,True,canada,windsor,yqg,42.276,-82.956,34.945927446954144,198,83,False,6.714322916666666,Q1 (low),Q1 (low),No flights booked,3,Browse-only non-bookers,Bold time-limited first-booking offer + risk removal
526036,8,0.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.25,0.125,0.04375,0.03125,,,,0.0,,,,,,,,,10.25,82,1.2770833333333333,,,0.0,0,0,0.175,0.25,,,,0,f,True,False,usa,san diego,san,32.733,-117.189,69.20739219712526,198,11,False,13.090104166666666,Q1 (low),Q3,No flights booked,3,Browse-only non-bookers,Bold time-limited first-booking offer + risk removal
526062,8,0.625,5,0.5,0.5,0.375,0.0,0,0.375,0.625,0.25,0.125,0.037500000000000006,0.00625,283.63,243.5,0.034093648271211564,33.224000000000004,1.0,6.0,1.25,1.25,0.5,6.75,0.8,0.0,21.375,171,2.65625,8.85798611111111,1890.904,9454.52,4,4,0.15000000000000002,0.05,283.63,243.5,6.75,4,m,True,False,usa,montgomery,mxf,32.379,-86.362,44.41889117043121,198,42,False,56.77734375,Q4 (high),Q3,Domestic,0,Engaged mainstream bookers,Loyalty/points programme + bundle free-night + free checked bag
526079,8,0.375,3,0.375,0.125,0.125,0.0,0,0.625,0.375,0.25,0.125,0.025,0.00625,324.23,170.0,0.03333333333333333,7.214125,1.0,4.333333333333333,1.0,1.0,1.0,5.0,1.0,0.3333333333333333,11.625,93,1.4458333333333333,8.666898148148148,607.5633333333334,1822.69,3,1,0.1,0.05,324.23,170.0,5.0,3,f,True,False,usa,salt lake city,slc,40.788,-111.978,49.19917864476386,198,8,False,16.8078125,Q1 (low),Q3,Domestic,1,Light / occasional mainstream bookers,Time-limited comeback discount + low-cost sweetener (meal/bag)
526084,8,0.375,3,0.375,0.375,0.375,0.0,0,0.625,0.375,0.125,0.125,0.0125,0.0125,550.5266666666666,92.33333333333333,0.0,0.0,1.0,2.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,15.875,127,1.9895833333333335,8.315277777777778,844.5266666666666,2533.58,3,3,0.1,0.1,550.5266666666666,92.33333333333333,1.3333333333333333,3,f,False,False,usa,new york,lga,40.777,-73.872,40.257357973990416,198,32,False,31.584635416666668,Q3,Q2,Domestic,0,Engaged mainstream bookers,Loyalty/points programme + bundle free-night + free checked bag
526102,8,0.625,5,0.5,0.5,0.375,0.0,0,0.375,0.625,0.375,0.125,0.05625,0.01875,506.895,163.25,0.024764644318210235,37.744812499999995,1.0,3.25,1.75,1.75,0.5,5.0,0.6,0.0,15.625,125,1.9416666666666667,5.9352430555555555,1467.116,7335.58,4,4,0.15,0.15,506.895,163.25,5.0,3,f,True,False,usa,denver,den,39.858,-104.667,47.02532511978097,198,32,False,30.338541666666668,Q2,Q4 (high),Domestic,0,Engaged mainstream bookers,Loyalty/points programme + bundle free-night + free checked bag
526144,8,0.625,5,0.625,0.5,0.5,0.0,0,0.375,0.625,0.375,0.125,0.025,0.00625,363.3,283.5,0.02135990264679039,27.4545625,1.0,4.4,1.2,1.25,0.6,4.25,0.8,0.2,18.75,150,2.33125,7.653611111111111,1365.5,6827.5,5,4,0.06666666666666667,0.05,363.3,283.5,4.25,5,f,False,True,usa,chicago,mdw,41.786,-87.752,42.47227926078029,198,28,True,43.7109375,Q3,Q4 (high),Domestic,0,Engaged mainstream bookers,Loyalty/points programme + bundle free-night + free checked bag
526154,8,0.5,4,0.375,0.375,0.25,0.0,0,0.5,0.5,0.0,0.125,0.0,0.00625,157.76333333333332,110.66666666666667,0.0,0.0,1.0,4.333333333333333,1.0,1.0,0.0,3.6666666666666665,1.0,0.0,15.25,122,1.8854166666666665,6.58587962962963,474.3225,1897.29,3,3,,0.05,157.76333333333332,110.66666666666667,3.6666666666666665,2,f,False,True,usa,new york,lga,40.777,-73.872,38.23134839151266,198,19,False,28.752604166666664,Q2,Q1 (low),Domestic,1,Light / occasional mainstream bookers,Time-limited comeback discount + low-cost sweetener (meal/bag)
526174,8,0.25,2,0.125,0.25,0.125,0.0,0,0.75,0.25,0.375,0.25,0.025,0.018750000000000003,367.9,94.0,0.03466827804634106,5.199375,1.0,5.0,1.0,1.5,0.0,4.0,0.5,1.0,9.625,77,1.2104166666666667,9.897916666666667,819.95,1639.9,1,2,0.06666666666666667,0.07500000000000001,367.9,94.0,4.0,1,f,False,False,usa,lubbock,lbb,33.664,-101.823,50.56810403832991,198,13,False,11.650260416666667,Q1 (low),Q4 (high),International (>50%),1,Light / occasional mainstream bookers,Time-limited comeback discount + low-cost sweetener (meal/bag)
526179,9,0.5555555555555556,5,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.0,0,0.4444444444444444,0.5555555555555556,0.0,0.0,0.0,0.0,325.216,142.0,0.0,0.0,1.0,5.0,1.0,1.0,0.8,4.0,1.0,0.2,15.555555555555555,140,1.9351851851851853,7.349722222222222,799.616,3998.08,5,4,,,325.216,142.0,4.0,5,m,False,False,usa,colorado springs,cos,38.806,-104.7,40.51745379876797,198,83,False,30.102880658436217,Q2,Q1 (low),Domestic,0,Engaged mainstream bookers,Loyalty/points programme + bundle free-night + free checked bag
526184,8,0.125,1,0.0,0.125,0.0,0.0,0,0.875,0.125,0.0,0.375,0.0,0.03125,,439.0,0.10000000000000002,32.925000000000004,,,,1.0,,6.0,1.0,,9.625,77,1.1958333333333333,,2634.0,2634.0,0,1,,0.08333333333333333,,439.0,6.0,0,f,False,False,canada,montreal,ymx,45.68,-74.039,23.266255989048595,198,74,False,11.509895833333333,Q1 (low),Q1 (low),No flights booked,4,International long-stay hotel users,Bundle free-night to win the flight leg + long-stay rewards
526203,9,0.5555555555555556,5,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.1111111111111111,1,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.03888888888888889,0.027777777777777776,161.23,88.5,0.04,8.291111111111112,1.0,6.6,1.0,1.0,1.2,6.5,1.0,0.0,43.111111111111114,388,6.390811648148148,7.822469907407407,697.63,3488.15,4,3,0.125,0.07500000000000001,187.0925,100.33333333333333,7.333333333333333,3,f,True,True,usa,new york,lga,40.777,-73.872,32.68993839835729,198,16,False,275.51499105349797,Q4 (high),Q4 (high),Domestic,5,High-engagement budget deal-hunters,Members-only discounts/flash deals + bundle + accelerated points
526221,8,0.125,1,0.125,0.125,0.125,0.0,0,0.875,0.125,0.375,0.0,0.05,0.0,378.52,145.0,0.033725765063676104,7.09725,1.0,10.0,1.0,1.0,1.0,9.0,1.0,0.0,15.75,126,1.9625,8.36111111111111,1683.52,1683.52,1,1,0.13333333333333333,,378.52,145.0,9.0,1,f,True,False,usa,oklahoma city,okc,35.393,-97.601,65.29500342231348,198,15,False,30.909374999999997,Q3,Q4 (high),Domestic,1,Light / occasional mainstream bookers,Time-limited comeback discount + low-cost sweetener (meal/bag)
526235,8,0.25,2,0.25,0.25,0.25,0.0,0,0.75,0.25,0.125,0.0,0.00625,0.0,536.855,202.5,0.0,0.0,0.5,3.0,2.5,2.5,0.5,2.5,0.5,0.0,13.625,109,1.68125,8.711111111111112,1711.855,3423.71,2,2,0.05,,536.855,202.5,2.5,2,m,False,False,usa,tallahassee,tlh,30.396,-84.35,44.77481177275838,198,17,False,22.90703125,Q2,Q2,Domestic,0,Engaged mainstream bookers,Loyalty/points programme + bundle free-night + free checked bag
526239,9,0.2222222222222222,2,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0,0.7777777777777778,0.2222222222222222,0.0,0.2222222222222222,0.0,0.022222222222222223,628.62,76.0,0.0,0.0,1.0,13.0,1.0,1.0,1.0,10.5,1.0,1.0,10.555555555555555,95,1.3222222222222222,7.9125,1107.31,2214.62,1,2,,0.1,628.62,76.0,10.5,1,f,True,True,usa,oakland,oak,37.721,-122.221,36.80219028062971,198,8,False,13.95679012345679,Q1 (low),Q1 (low),International (>50%),1,Light / occasional mainstream bookers,Time-limited comeback discount + low-cost sweetener (meal/bag)
526256,8,0.75,6,0.75,0.75,0.75,0.0,0,0.25,0.75,0.0,0.125,0.0,0.0125,513.11,263.1666666666667,0.014033092416626924,11.475000000000001,1.0,3.1666666666666665,1.1666666666666667,1.1666666666666667,0.6666666666666666,2.1666666666666665,0.8333333333333334,0.3333333333333333,17.75,142,2.2145833333333336,7.91087962962963,1023.11,6138.66,6,6,,0.1,513.11,263.1666666666667,2.1666666666666665,5,f,False,False,usa,washington,iad,38.944,-77.456,38.18480492813142,198,21,True,39.30885416666667,Q3,Q1 (low),Domestic,0,Engaged mainstream bookers,Loyalty/points programme + bundle free-night + free checked bag
526258,9,0.3333333333333333,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0,0.6666666666666666,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.016666666666666666,0.011111111111111112,295.29333333333335,140.66666666666666,0.0,0.0,1.0,4.0,1.0,1.0,0.3333333333333333,3.3333333333333335,1.0,1.0,21.11111111111111,190,2.6148148148148147,9.077546296296296,817.2933333333334,2451.88,3,3,0.15,0.1,295.29333333333335,140.66666666666666,3.3333333333333335,2,f,True,False,canada,victoria,yyj,48.647,-123.426,55.59479808350445,198,32,False,55.20164609053498,Q4 (high),Q1 (low),International (>50%),0,Engaged mainstream bookers,Loyalty/points programme + bundle free-night + free checked bag
526291,8,0.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.25,0.125,0.03125,0.0125,,,,0.0,,,,,,,,,17.75,142,2.189583333333333,,,0.0,0,0,0.125,0.1,,,,0,f,False,False,usa,orlando,mco,28.429,-81.316,30.94318959616701,198,34,False,38.86510416666666,Q3,Q3,No flights booked,3,Browse-only non-bookers,Bold time-limited first-booking offer + risk removal
526297,8,0.625,5,0.625,0.5,0.5,0.0,0,0.375,0.625,0.125,0.0,0.01875,0.0,320.62,168.75,0.005975504435895423,3.3298125,1.0,3.0,1.0,1.0,0.4,3.0,1.0,0.2,16.5,132,2.0729166666666665,9.405555555555555,727.82,3639.1000000000004,5,4,0.15,,320.62,168.75,3.0,4,f,False,False,usa,newport news,phf,37.132,-76.493,39.15126625598905,198,25,True,34.203125,Q3,Q2,Domestic,0,Engaged mainstream bookers,Loyalty/points programme + bundle free-night + free checked bag
526303,8,0.25,2,0.0,0.25,0.0,0.0,0,0.75,0.25,0.5,0.25,0.06875,0.037500000000000006,,228.0,0.0,0.0,,,,1.0,,7.0,1.0,,14.125,113,1.7520833333333332,,1394.0,2788.0,0,2,0.1375,0.15000000000000002,,228.0,7.0,0,f,True,True,usa,mobile,mob,30.691,-88.243,21.360711841204655,198,18,False,24.74817708333333,Q2,Q4 (high),No flights booked,4,International long-stay hotel users,Bundle free-night to win the flight leg + long-stay rewards
526308,8,0.75,6,0.625,0.625,0.5,0.125,1,0.25,0.625,0.375,0.25,0.04375,0.04375,277.4975,210.8,0.016666666666666666,61.0,1.0,5.0,1.0,1.4,0.5,6.2,0.6666666666666666,1.0,50.0,400,18.10625,8.239409722222222,2097.3316666666665,12583.99,4,4,0.125,0.25,277.4975,187.25,5.75,4,f,True,False,canada,toronto,yyz,43.677,-79.631,43.96714579055441,198,29,True,905.3125,Q4 (high),Q4 (high),International (>50%),5,High-engagement budget deal-hunters,Members-only discounts/flash deals + bundle + accelerated points
526332,8,0.25,2,0.25,0.25,0.25,0.0,0,0.75,0.25,0.375,0.25,0.04375,0.018750000000000003,518.345,577.0,0.022684857455434713,42.300000000000004,1.0,7.5,1.5,1.5,1.0,7.0,0.5,1.0,14.125,113,1.71875,8.647569444444445,4774.345,9548.69,2,2,0.11666666666666665,0.07500000000000001,518.345,577.0,7.0,2,f,False,False,canada,vancouver,yvr,49.195,-123.182,28.40246406570842,198,23,False,24.27734375,Q2,Q4 (high),International (>50%),0,Engaged mainstream bookers,Loyalty/points programme + bundle free-night + free checked bag
526354,9,0.4444444444444444,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0,0,0.5555555555555556,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.011111111111111112,0.011111111111111112,413.73,205.75,0.009819415644399657,6.755888888888888,0.75,7.333333333333333,1.25,1.25,0.25,5.5,0.75,0.0,18.22222222222222,164,2.2703703703703706,7.980034722222221,1947.4799999999998,7789.919999999999,4,4,0.1,0.1,413.73,205.75,5.5,4,f,True,False,usa,boston,bos,42.364,-71.005,47.813826146475016,198,12,False,41.37119341563786,Q3,Q1 (low),Domestic,0,Engaged mainstream bookers,Loyalty/points programme + bundle free-night + free checked bag
526365,7,0.2857142857142857,2,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.0,457.04999999999995,113.0,0.0,0.0,1.0,6.0,2.5,2.5,1.0,5.5,0.0,0.0,15.714285714285714,110,1.976190476190476,6.6715277777777775,1961.05,3922.1,2,2,,,457.04999999999995,113.0,5.5,2,f,False,False,usa,nashville,bna,36.124,-86.678,28.22450376454483,198,113,False,31.054421768707478,Q3,Q1 (low),Domestic,0,Engaged mainstream bookers,Loyalty/points programme + bundle free-night + free checked bag
526367,8,0.375,3,0.25,0.375,0.25,0.0,0,0.625,0.375,0.125,0.0,0.0125,0.0,328.085,272.6666666666667,0.0,0.0,1.0,6.5,1.0,1.0,1.0,11.666666666666666,1.0,0.0,17.25,138,2.154166666666667,8.65,2961.7233333333334,8885.17,2,3,0.1,,328.085,272.6666666666667,11.666666666666666,2,f,True,False,usa,birmingham,bhm,33.563,-86.753,43.78918548939083,198,66,False,37.159375000000004,Q3,Q2,Domestic,0,Engaged mainstream bookers,Loyalty/points programme + bundle free-night + free checked bag
526372,8,0.25,2,0.25,0.25,0.25,0.0,0,0.75,0.25,0.0,0.125,0.0,0.0125,338.9,69.0,0.0,0.0,1.0,8.5,1.0,1.0,0.5,7.5,1.0,0.0,15.75,126,1.9854166666666666,11.376041666666666,846.9000000000001,1693.8000000000002,2,2,,0.1,338.9,69.0,7.5,2,f,False,True,usa,colorado springs,cos,38.806,-104.7,46.76522929500342,198,30,False,31.2703125,Q3,Q1 (low),Domestic,1,Light / occasional mainstream bookers,Time-limited comeback discount + low-cost sweetener (meal/bag)
526378,8,0.625,5,0.5,0.5,0.375,0.0,0,0.375,0.625,0.25,0.125,0.05,0.00625,324.1,100.5,0.012413793103448275,4.5,1.0,3.75,1.0,1.0,0.75,3.75,1.0,0.75,24.25,194,2.9895833333333335,7.783159722222222,552.48,2762.4,4,4,0.2,0.05,324.1,100.5,3.75,4,f,False,True,canada,toronto,ykz,43.862,-79.37,47.84941820670773,198,13,False,72.49739583333334,Q4 (high),Q3,International (>50%),0,Engaged mainstream bookers,Loyalty/points programme + bundle free-night + free checked bag
526409,8,0.5,4,0.5,0.375,0.375,0.0,0,0.5,0.5,0.0,0.0,0.0,0.0,390.755,136.33333333333334,0.0,0.0,1.0,3.25,1.0,1.0,0.5,3.0,1.0,0.25,20.0,160,2.470833333333333,8.605381944444444,639.005,2556.02,4,3,,,390.755,136.33333333333334,3.0,4,m,False,False,usa,riverside,riv,33.881,-117.259,52.80219028062971,198,11,False,49.416666666666664,Q4 (high),Q1 (low),Domestic,0,Engaged mainstream bookers,Loyalty/points programme + bundle free-night + free checked bag
526431,9,0.5555555555555556,5,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.0,0,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.1111111111111111,0.044444444444444446,0.016666666666666666,618.9866666666667,114.0,0.0,0.0,0.6666666666666666,5.5,1.3333333333333333,1.2,0.3333333333333333,6.6,0.8,0.3333333333333333,23.77777777777778,214,2.9592592592592593,10.14074074074074,1112.792,5563.96,3,5,0.1,0.15,618.9866666666667,114.0,6.6,3,f,False,False,usa,charlotte,clt,35.214,-80.943,41.426420260095824,198,20,False,70.36460905349794,Q4 (high),Q4 (high),Domestic,0,Engaged mainstream bookers,Loyalty/points programme + bundle free-night + free checked bag
526435,8,0.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.25,0.125,0.0625,0.00625,,,,0.0,,,,,,,,,9.625,77,1.1979166666666667,,,0.0,0,0,0.25,0.05,,,,0,f,True,False,usa,anchorage,mri,61.214,-149.846,69.29500342231348,198,85,False,11.529947916666668,Q1 (low),Q3,No flights booked,3,Browse-only non-bookers,Bold time-limited first-booking offer + risk removal
